"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000057869",18.1980144856195,0.218404697455142,0.381409674168973,0.572624954862534,0.566898659358919,0.999832103467015
"ENSDARG00000057863",32.1745508844045,0.50895241258615,0.355054843976368,1.43344731446623,0.151730045126245,0.999832103467015
"ENSDARG00000057830",159.123711567759,-0.155408082906143,0.134557779750543,-1.15495427461909,0.248109151776781,0.999832103467015
"ENSDARG00000036791",203.299155675836,0.287948126666007,0.199643058317476,1.44231474458835,0.149213602508247,0.999832103467015
"ENSDARG00000036784",143.414615008545,0.0602626863317536,0.252088585537572,0.239053609679491,0.811064013047373,0.999832103467015
"ENSDARG00000037607",285.280184585011,0.0640165498577728,0.300205954121752,0.213242105890445,0.831138127695748,0.999832103467015
"ENSDARG00000077783",144.224572253548,-0.0645449188916509,0.203300771736011,-0.317484869046456,0.750875718830152,0.999832103467015
"ENSDARG00000059956",58.2951087854847,0.535344803639413,0.211352896593742,2.53294282816687,0.0113109399532189,0.766163788927017
"ENSDARG00000031317",4904.22387388331,-0.394054473533296,0.337897185265989,-1.16619637782156,0.24353505673081,0.999832103467015
"ENSDARG00000013655",1592.55158012344,0.0130389574116873,0.079360765221255,0.164299794430348,0.869495143515542,0.999832103467015
"ENSDARG00000018264",507.000907646278,-0.0228309986252458,0.103661776210822,-0.220245103448868,0.82568027144342,0.999832103467015
"ENSDARG00000004836",441.478292992201,-0.0149944392941823,0.235239106631539,-0.0637412695061305,0.949176243228764,0.999832103467015
"ENSDARG00000037589",362.605570550825,-0.179414458889798,0.229629064235652,-0.78132295442217,0.434612572753233,0.999832103467015
"ENSDARG00000011049",198.597454945832,-0.00291923268426373,0.133000554806565,-0.0219490263669159,0.982488616795095,0.999832103467015
"ENSDARG00000037588",415.297335589942,-0.127185088140844,0.201316126036668,-0.631768009074832,0.527538480669768,0.999832103467015
"ENSDARG00000030547",500.477423238691,-0.121425409481007,0.10660517427934,-1.13901984872547,0.25469487557442,0.999832103467015
"ENSDARG00000040163",220.771990827855,-0.0903582918851401,0.149308020689863,-0.605180428135397,0.545059118751428,0.999832103467015
"ENSDARG00000056932",433.456323945457,-0.17783484198045,0.218231100001934,-0.814892295272641,0.415133963799321,0.999832103467015
"ENSDARG00000005513",7984.00073155556,0.0540601807749918,0.104168561283941,0.518968296275453,0.603782849936296,0.999832103467015
"ENSDARG00000097489",48.1667589102527,-0.211898820048221,0.288005262350394,-0.735746348240053,0.461885077663715,0.999832103467015
"ENSDARG00000056910",26.5090996484823,0.115334505200743,0.321710844783407,0.358503628556235,0.719966452909242,0.999832103467015
"ENSDARG00000008541",3.01613161939495,0.854688082512117,0.882896474227945,0.968050170615423,0.333019313987235,0.999832103467015
"ENSDARG00000116259",27.4909283325737,-0.0442613436608711,0.303301699219164,-0.145931736534348,0.88397527764105,0.999832103467015
"ENSDARG00000093193",29.0009782928019,-0.0460706078742266,0.373674899720306,-0.123290614137343,0.901876972962577,0.999832103467015
"ENSDARG00000062096",182.339576015228,0.155506102252277,0.134033246882535,1.16020544058416,0.24596517241923,0.999832103467015
"ENSDARG00000037551",28.6926798665492,0.0434344379903072,0.342453747749604,0.126833005261971,0.899072572260735,0.999832103467015
"ENSDARG00000040161",340.917594989265,-0.144119255797221,0.222323972558569,-0.648239837290843,0.516829839485115,0.999832103467015
"ENSDARG00000008263",72.4179458650317,0.257398045239332,0.195279118541696,1.3181032726977,0.187469079108548,0.999832103467015
"ENSDARG00000012777",1271.45430598335,-0.0437127182159153,0.173410770877294,-0.25207614264541,0.800982210051714,0.999832103467015
"ENSDARG00000062357",43.3969670186125,-0.198519574030085,0.317372845901947,-0.625509008075057,0.531637038079723,0.999832103467015
"ENSDARG00000017781",544.23515670481,-0.197464647054477,0.197343279098201,-1.00061500932198,0.317012970882609,0.999832103467015
"ENSDARG00000019205",2021.21644128359,0.133100860012515,0.142290504006288,0.935416322698753,0.349573788179215,0.999832103467015
"ENSDARG00000029219",22.6591977322007,0.49184366307996,0.455317652180143,1.08022094185219,0.280043804962995,0.999832103467015
"ENSDARG00000017659",1269.48888965327,-0.0661287172600538,0.122471994306917,-0.539949705516626,0.589231717788871,0.999832103467015
"ENSDARG00000019444",1845.08638247711,-0.0839568451077383,0.0992358151099631,-0.846033712875798,0.397533937514691,0.999832103467015
"ENSDARG00000017037",389.983324109124,-0.0309052796962905,0.127119800051278,-0.243119322747707,0.807912962826596,0.999832103467015
"ENSDARG00000070923",307.26043698025,-0.0316436628379956,0.144377307890727,-0.219173381885922,0.826514989572574,0.999832103467015
"ENSDARG00000015003",536.908662691661,-0.0473583725182527,0.105372730043072,-0.449436704343662,0.653116658580768,0.999832103467015
"ENSDARG00000019503",6.84685854974494,-0.575080850543177,0.637001980157434,-0.902792877348745,0.366635832081128,0.999832103467015
"ENSDARG00000035322",1299.29647619796,0.218741873373465,0.105196577303401,2.07936302663712,0.0375839961544642,0.999832103467015
"ENSDARG00000101461",10.2399533017421,1.2555037636388,0.495372222092334,2.5344654133731,0.0112619043883856,0.765133107756261
"ENSDARG00000087640",1167.12738528478,-0.147774694034469,0.160151271350776,-0.922719456349498,0.356153423855167,0.999832103467015
"ENSDARG00000093317",29.4923588729256,-0.194012240731392,0.480574294214417,-0.403709151877421,0.686426608906007,0.999832103467015
"ENSDARG00000022509",334.342898316298,-0.0559952371570043,0.277901362250977,-0.201493208609874,0.840312939282754,0.999832103467015
"ENSDARG00000008434",623.46692285791,-0.103209770567558,0.0971877998570796,-1.06196220841849,0.288252841967653,0.999832103467015
"ENSDARG00000074702",961.477481304812,0.017941925973781,0.0948517193256596,0.189157625200024,0.849969278232858,0.999832103467015
"ENSDARG00000003865",68.9001598339559,0.101264515486986,0.231218119773841,0.437960985004266,0.661414565873208,0.999832103467015
"ENSDARG00000095322",55.8585192919941,-0.0119063226853714,0.318856461116575,-0.0373406975780817,0.970213356130726,0.999832103467015
"ENSDARG00000092723",1.58128732672111,4.16500670749357,2.2734792465851,1.83199680126821,0.0669518971779041,0.999832103467015
"ENSDARG00000046098",92.7561706348833,0.0913421089577113,0.177958243250107,0.51327832467607,0.607756643828463,0.999832103467015
"ENSDARG00000094927",2.01489996437844,-0.648881801662157,1.40480403962045,-0.461902004380251,0.644151596569317,0.999832103467015
"ENSDARG00000033533",102.723968900569,0.0346247679789002,0.267899165194886,0.129245523978069,0.897163375337985,0.999832103467015
"ENSDARG00000104891",170.383460678909,0.0815298939553369,0.163401435996549,0.498954574408138,0.617811385945255,0.999832103467015
"ENSDARG00000113992",15.5978844311213,1.1459574672478,0.455797200707668,2.51418276695994,0.0119308586007684,0.786949693830277
"ENSDARG00000057426",103.683490990287,-0.119073488583104,0.183143650557729,-0.650164437699521,0.515586009624852,0.999832103467015
"ENSDARG00000013393",29.4066262942412,-0.497517444983488,0.392044828989684,-1.26903202948911,0.204429640645118,0.999832103467015
"ENSDARG00000090787",13.9713666529355,0.317912147567951,0.62252015902304,0.510685707057055,0.60957115059618,0.999832103467015
"ENSDARG00000013346",265.636918267215,-0.342352444341953,0.400816056633712,-0.854138547285829,0.393028227888516,0.999832103467015
"ENSDARG00000087741",19.189181509453,-0.23181383384671,2.91216525095217,-0.0796018817170197,0.936553898574312,0.999832103467015
"ENSDARG00000059987",58.0030726136425,0.345910156415977,0.356607659236833,0.970002038532347,0.332045476010801,0.999832103467015
"ENSDARG00000090963",121.79082680359,0.155241867542783,0.2425813647275,0.639957928001485,0.522199951792144,0.999832103467015
"ENSDARG00000020764",246.531233093661,-0.0596815023294361,0.183942202296567,-0.324457908975193,0.745591383805585,0.999832103467015
"ENSDARG00000092281",114.523886471496,0.176400693595797,0.403657208374815,0.437006177360272,0.662106868079811,0.999832103467015
"ENSDARG00000070894",8.50920361507877,0.588365990570624,0.703027879893375,0.836902784936294,0.402647214830391,0.999832103467015
"ENSDARG00000023703",58.8575069547756,-0.647594998062783,0.320515864829348,-2.0204772029228,0.0433339124859774,0.999832103467015
"ENSDARG00000089921",34.5047704800435,-0.331912629127451,0.269361418062802,-1.23222038076019,0.217866772057756,0.999832103467015
"ENSDARG00000031489",2.2200831178703,-0.878241732100479,0.973694811402821,-0.901968175053926,0.367073773783322,0.999832103467015
"ENSDARG00000005464",150.71869856272,0.408410821860692,0.181669875386494,2.24809325702358,0.0245702439630677,0.999832103467015
"ENSDARG00000025581",4536.41254506555,-0.213626312997917,0.18840731325957,-1.13385361375863,0.256855957367425,0.999832103467015
"ENSDARG00000074201",3261.818439841,-0.0851155982157031,0.484726462467681,-0.175595113545876,0.860612041530282,0.999832103467015
"ENSDARG00000095774",81.4136648277357,0.13852305095491,0.256048578307636,0.541003007595215,0.588505509688136,0.999832103467015
"ENSDARG00000037432",40.9002102826346,-0.236652448866784,0.239714144506719,-0.987227722226257,0.323531014345829,0.999832103467015
"ENSDARG00000023445",649.721700224573,0.0594006947234208,0.631285332572017,0.0940948437395294,0.925033816309744,0.999832103467015
"ENSDARG00000037537",58.7077466898294,-0.037375498039297,0.358362122904006,-0.104295336059578,0.916934979015374,0.999832103467015
"ENSDARG00000070868",31.94084665885,-0.203411783864145,0.36662327653028,-0.554825066725804,0.57901431983567,0.999832103467015
"ENSDARG00000062329",152.295657759756,0.275126822054671,0.278776970484341,0.986906563970014,0.323688446073078,0.999832103467015
"ENSDARG00000002945",309.742879630788,0.0955705434139441,0.115761082852845,0.82558439381077,0.409039890966232,0.999832103467015
"ENSDARG00000070857",94.4777235930471,0.126778731762523,0.233568407022914,0.542790582760987,0.587273997875651,0.999832103467015
"ENSDARG00000037539",1429.67898783806,-0.215553772927056,0.207220759658482,-1.04021321648616,0.298240852542644,0.999832103467015
"ENSDARG00000006019",4404.71128600116,0.00279674367556756,0.136469036206322,0.020493613447517,0.983649606738526,0.999832103467015
"ENSDARG00000006174",15.2198380925677,0.404712131321493,0.449281407411199,0.900798752508994,0.367695330967648,0.999832103467015
"ENSDARG00000092934",47.8843491175101,0.0443623781129323,0.272649850128413,0.162708243162571,0.870748156380604,0.999832103467015
"ENSDARG00000004132",826.828710738526,0.131932169578169,0.138674168035063,0.951382448855293,0.341410266606338,0.999832103467015
"ENSDARG00000002084",2531.58046369714,0.111971811124043,0.137613183840668,0.813670667293671,0.415833642421334,0.999832103467015
"ENSDARG00000033950",718.421936832793,0.148855745028615,0.141810393543868,1.04968148884354,0.293864577292469,0.999832103467015
"ENSDARG00000095453",14.4928271435415,0.138874178617431,0.51931177834392,0.267419658880642,0.789146064833902,0.999832103467015
"ENSDARG00000037527",3.45471280968787,1.62370401866714,0.865084688340056,1.87693071042876,0.0605275911252814,0.999832103467015
"ENSDARG00000037526",1.96429188555296,-0.98633606261682,1.106102198872,-0.891722359491452,0.372541765801888,0.999832103467015
"ENSDARG00000095002",168.518838591789,0.252122263838719,0.276052857523563,0.913311552361666,0.361078708259618,0.999832103467015
"ENSDARG00000070835",45140.6685891054,-0.162121495162508,0.0744509113477128,-2.17756226522657,0.0294386414553262,0.999832103467015
"ENSDARG00000070834",184.261895838083,-0.405104628328673,0.334163566240156,-1.21229442481331,0.22539969726048,0.999832103467015
"ENSDARG00000037517",1135.22708340015,0.0221974088176193,0.0901003779608937,0.246363104350724,0.80540116461647,0.999832103467015
"ENSDARG00000057011",217.802716591055,-0.246431502954324,0.231075223111804,-1.06645576118341,0.286217666525078,0.999832103467015
"ENSDARG00000074293",589.659704961798,0.0258497766384188,0.171362640871177,0.150848379244176,0.880095321773613,0.999832103467015
"ENSDARG00000057000",235.825211999026,0.148161983359475,0.166955777652017,0.887432501247645,0.374846091682443,0.999832103467015
"ENSDARG00000037559",4923.5203123243,-0.0271281077485286,0.101181258441625,-0.268113958714793,0.788611601568192,0.999832103467015
"ENSDARG00000037554",35.7625188785902,0.0496809987840129,0.386187707904992,0.128644692120121,0.897638800906691,0.999832103467015
"ENSDARG00000094280",61.5979926891413,0.079909607528298,0.33305395918798,0.239929913228252,0.810384590655794,0.999832103467015
"ENSDARG00000056961",135.944624347621,0.0525343314369002,0.201769546500829,0.260367990848829,0.794579931280964,0.999832103467015
"ENSDARG00000062231",167.761272375811,-0.0626791367216595,0.210511241495898,-0.297747218990588,0.765896101420013,0.999832103467015
"ENSDARG00000089868",1.55821366948528,-2.32588860713307,1.43414156564182,-1.62179847712047,0.104846504632246,0.999832103467015
"ENSDARG00000091221",7.65485610035648,0.28371215402127,0.64974375450472,0.436652375731623,0.66236347235674,0.999832103467015
"ENSDARG00000067630",198.09317604067,-0.134412711405602,0.234684099278701,-0.57273889376706,0.566821498776724,0.999832103467015
"ENSDARG00000070818",221.247467493594,0.0217912144861476,0.195940520429837,0.111213415368827,0.911447113701193,0.999832103467015
"ENSDARG00000062134",66.6657077644395,-0.00492594305000406,0.267489784769777,-0.0184154436186927,0.985307432305899,0.999832103467015
"ENSDARG00000079199",68.4179887952589,0.0427545007529762,0.201326959888129,0.212363514438074,0.831823447845819,0.999832103467015
"ENSDARG00000057255",1038.40484715946,0.0548683413108634,0.119371416505074,0.459643882239861,0.645771855846224,0.999832103467015
"ENSDARG00000009549",2787.39100226779,0.110759352066973,0.185222800876672,0.597979036828845,0.549853920804949,0.999832103467015
"ENSDARG00000062101",26.4634765063944,0.0139093351712138,0.371086143968513,0.0374827661913294,0.970100081077497,0.999832103467015
"ENSDARG00000056739",6.69551950834444,2.01964631380377,0.655548840473913,3.08084796907537,0.00206412012349305,0.303238010869524
"ENSDARG00000032963",63.5068942895455,-0.11162845427765,0.34837029910058,-0.32043045737783,0.748642040063806,0.999832103467015
"ENSDARG00000056732",77.0372932950043,-0.229894104557426,0.294666278471945,-0.780184640568954,0.435282201701537,0.999832103467015
"ENSDARG00000094426",144.468130701007,-0.0104381402075154,0.259434156920904,-0.0402342557024893,0.967906367630149,0.999832103467015
"ENSDARG00000070770",30.7559268010116,0.337853815680444,0.526456603955712,0.641750551027118,0.521035161091262,0.999832103467015
"ENSDARG00000009822",189.210204446898,0.0608748793139439,0.193288408329003,0.314943249003979,0.752804743319613,0.999832103467015
"ENSDARG00000056729",83.9229293106344,-0.19222465031449,0.33132593175241,-0.580167840463914,0.561801438430225,0.999832103467015
"ENSDARG00000093156",27.9583116625534,-0.310202754447428,0.652718546395553,-0.47524734230463,0.634610686763582,0.999832103467015
"ENSDARG00000087681",31.4243677972281,-0.16040233900527,0.269735080040577,-0.594666214647128,0.552066609687027,0.999832103467015
"ENSDARG00000020241",296.435572926191,-0.0408240574962604,0.154976623581903,-0.26342074406264,0.792226303599038,0.999832103467015
"ENSDARG00000012409",29.6177494939151,0.241641872792861,0.425855775366166,0.567426548542377,0.570424416870786,0.999832103467015
"ENSDARG00000011510",1242.78263537335,-0.220537660758309,0.183920833531206,-1.19909015484583,0.230492891848015,0.999832103467015
"ENSDARG00000074244",103.563076467788,-0.186381536118726,0.444122565263806,-0.419662387584419,0.674732105605128,0.999832103467015
"ENSDARG00000056084",131.93258951107,0.0546093609456315,0.177037497494146,0.308462115193631,0.757730723380541,0.999832103467015
"ENSDARG00000044982",31.7584230705221,0.01455371465472,0.506776410692592,0.0287182164513735,0.977089327732133,0.999832103467015
"ENSDARG00000017986",91.1730608345969,0.37390764745617,0.245785991400538,1.52127322361038,0.128191286805848,0.999832103467015
"ENSDARG00000075147",17.3651891175776,0.0348013263869843,0.361564557144576,0.0962520404705172,0.923320400320716,0.999832103467015
"ENSDARG00000037373",224.879207049536,-0.0809098915299847,0.281947233291966,-0.286968205310245,0.774136665270657,0.999832103467015
"ENSDARG00000074331",372.372931203141,-0.0871638002711356,0.123292619779011,-0.70696689248203,0.479587052364661,0.999832103467015
"ENSDARG00000056695",558.794459691047,-0.0663818483260092,0.105401620073925,-0.629799127180882,0.528826016793323,0.999832103467015
"ENSDARG00000001437",94.5350410762645,0.17247568711538,0.263031642294463,0.655722199849604,0.512002882360913,0.999832103467015
"ENSDARG00000056554",213.050991643266,0.161491084200543,0.293079139852828,0.551015279632787,0.58162320026493,0.999832103467015
"ENSDARG00000056515",29.9009786176137,-0.0707995296132478,0.622870770128695,-0.113666482693705,0.90950218320941,0.999832103467015
"ENSDARG00000034975",35.5335367075191,0.344269355076086,0.330949648655612,1.04024692721259,0.298225194488531,0.999832103467015
"ENSDARG00000077875",1.21798306068,-1.09371412555362,1.53812247688641,-0.711070894541247,0.47704030497298,0.999832103467015
"ENSDARG00000022456",5372.66137927035,0.0687301940286615,0.083198448713836,0.826099465689095,0.408747670757406,0.999832103467015
"ENSDARG00000077353",1445.52002551257,0.0234922793428275,0.247330804206527,0.0949832327525645,0.92432814502643,0.999832103467015
"ENSDARG00000077852",718.689853988323,-0.190242046821108,0.0918026981527788,-2.07229254312881,0.0382381674187023,0.999832103467015
"ENSDARG00000001754",266.929114904897,0.116390194942302,0.146583124980805,0.794021787689021,0.427182747529793,0.999832103467015
"ENSDARG00000037324",432.811990701097,0.0308387213267479,0.103389238963996,0.298277863690312,0.765491097971809,0.999832103467015
"ENSDARG00000087844",36.8641631530345,0.179974067261266,0.362679903880383,0.496233911324251,0.619729387968771,0.999832103467015
"ENSDARG00000056438",335.786512617176,-0.207997702163023,0.26510127534284,-0.784597138938812,0.432689808063892,0.999832103467015
"ENSDARG00000079388",1019.64946229953,0.112530321703169,0.248801452475267,0.452289649371541,0.651060331586402,0.999832103467015
"ENSDARG00000012340",244.350871517523,0.145429607784605,0.210181313896451,0.691924534529523,0.488984722152806,0.999832103467015
"ENSDARG00000111643",2.31600677744797,0.110355026153885,1.23637507089236,0.0892569162481054,0.928877733205278,0.999832103467015
"ENSDARG00000090472",21.9592044628695,0.0959827766382843,0.513464634429855,0.186931621385886,0.851714245895979,0.999832103467015
"ENSDARG00000088900",45.1441023457502,-0.415540246363645,0.365988037527748,-1.13539297396337,0.256210702214916,0.999832103467015
"ENSDARG00000078853",145.82273526434,0.172098324856681,0.231235504475607,0.744255624788085,0.456721841845827,0.999832103467015
"ENSDARG00000077327",92.1446634128879,0.110142326393812,0.19031346599342,0.578741634591534,0.562763518476822,0.999832103467015
"ENSDARG00000078850",194.04648370402,0.205746680425582,0.134942315418093,1.52470097899324,0.127333697468959,0.999832103467015
"ENSDARG00000037318",2707.46724529531,0.00108340781905487,0.101502218695491,0.010673735342723,0.991483753071638,0.999832103467015
"ENSDARG00000074548",212.468004700016,-0.0120471132474617,0.142951854962816,-0.0842739204090448,0.932838647122885,0.999832103467015
"ENSDARG00000104441",123.473081396076,0.413162732562256,0.189980329923434,2.17476584406801,0.0296476678614675,0.999832103467015
"ENSDARG00000022560",51.3324405517035,0.202616800839019,0.247277402859262,0.819390686314908,0.412563547047802,0.999832103467015
"ENSDARG00000037320",49.1915281870555,-0.308513240190901,0.358921681891164,-0.859555874600106,0.390033907383867,0.999832103467015
"ENSDARG00000022727",426.571437163686,-0.0622770828445193,0.166686050942375,-0.373619043059873,0.708687764047847,0.999832103467015
"ENSDARG00000074245",807.436136355354,0.0817091093502191,0.19902517178966,0.410546608830834,0.681405020300763,0.999832103467015
"ENSDARG00000097606",51.6225858426762,0.591491773656655,0.252082483609966,2.34642155688945,0.0189546556198624,0.940416948999489
"ENSDARG00000003475",13.7713711026659,0.228014328252816,0.461401460633651,0.49417773394059,0.621180663332418,0.999832103467015
"ENSDARG00000056338",128.891481348059,0.197964607723028,0.189435528725309,1.04502365028942,0.296012038999825,0.999832103467015
"ENSDARG00000061890",92.4322999114892,0.0639847673172896,0.189810108296417,0.337098839948859,0.736042391890529,0.999832103467015
"ENSDARG00000087916",3.3960098549873,-1.39610519216003,1.65671694500307,-0.842693856890231,0.399399683753839,0.999832103467015
"ENSDARG00000056334",63.791611548354,0.291305749987088,0.206383949650169,1.41147482873966,0.158104652528288,0.999832103467015
"ENSDARG00000056318",362.375918181738,-0.00700488884456613,0.115476891357009,-0.0606605249089167,0.951629570315081,0.999832103467015
"ENSDARG00000036102",1655.18535522374,0.0734158334668974,0.194813805982285,0.376851286779816,0.70628412440836,0.999832103467015
"ENSDARG00000070682",849.203473231568,0.0688588974357132,0.155211567652538,0.443645396262367,0.657298979183405,0.999832103467015
"ENSDARG00000070681",320.847883007004,0.220019913454747,0.111085602957326,1.98063392192478,0.0476323419218004,0.999832103467015
"ENSDARG00000061852",167.138274034671,0.0376696343049635,0.17218106360671,0.218779193924642,0.826822055105924,0.999832103467015
"ENSDARG00000076730",167.587744265367,-0.157238552571859,0.198773154788454,-0.791045213017832,0.428917608080058,0.999832103467015
"ENSDARG00000039255",1022.7057637555,-0.0258915018576701,0.123335489597455,-0.209927425935352,0.833724316345204,0.999832103467015
"ENSDARG00000039263",81.6101205202872,-0.172849461355248,0.234207518148261,-0.738018415129735,0.460503258772899,0.999832103467015
"ENSDARG00000077751",452.739855823629,-0.0814318755786055,0.109114638534254,-0.746296525127031,0.455488310079864,0.999832103467015
"ENSDARG00000004325",194.738502657848,-0.0823939750441973,0.242841636512226,-0.339290972617248,0.734390542564614,0.999832103467015
"ENSDARG00000039265",17.7238873978985,0.169049059847144,0.532460037263985,0.317486849747059,0.750874216134444,0.999832103467015
"ENSDARG00000007436",24.4313567251403,0.1936734016272,0.36871744852292,0.52526237204953,0.599400811233879,0.999832103467015
"ENSDARG00000077589",2.67577655316971,-0.141067913484752,1.14337110340075,-0.123378938880973,0.901807033978622,0.999832103467015
"ENSDARG00000023648",85.7866370080811,-0.60268954828013,0.39675945648357,-1.51903007837971,0.1287549250767,0.999832103467015
"ENSDARG00000070675",220.843426957679,-0.147080089894017,0.277484196498137,-0.530048527988887,0.596078285047792,0.999832103467015
"ENSDARG00000021611",21.1806405529258,0.252454386675576,0.680323154872164,0.37108010342969,0.710577869909743,0.999832103467015
"ENSDARG00000036993",248.962979214826,0.0631084270817544,0.208238974636041,0.303057711420521,0.761845880915981,0.999832103467015
"ENSDARG00000070657",379.275096467605,-0.222405889563679,0.17891155144093,-1.2431052538109,0.213829050024078,0.999832103467015
"ENSDARG00000092807",16.4019294940013,-1.85193876642582,0.847915038832653,-2.18410888073814,0.0289542482736269,0.999832103467015
"ENSDARG00000034714",173.866577138177,0.139684539274873,0.129870623716034,1.07556686245149,0.282121014214392,0.999832103467015
"ENSDARG00000004372",520.759532720437,-0.0399589334730816,0.203040642933358,-0.196802634663627,0.843981989276281,0.999832103467015
"ENSDARG00000029146",2039.237284158,0.114387184783891,0.195097098028536,0.586309001721596,0.557667882912612,0.999832103467015
"ENSDARG00000056150",169.590341670345,-0.0366765981059638,0.220349195063631,-0.166447615546645,0.867804704744228,0.999832103467015
"ENSDARG00000078574",186.52971588767,0.0156486129252733,0.152849739617248,0.102379061714198,0.918455802665942,0.999832103467015
"ENSDARG00000034568",82.3404283710778,0.0457447924374523,0.20148236746694,0.227041169967184,0.820391728962252,0.999832103467015
"ENSDARG00000030650",18.0022859379819,-0.303915712522174,0.51672256685437,-0.588160324354148,0.556424685525087,0.999832103467015
"ENSDARG00000021494",5.75400908094146,1.82251874162399,1.33038319496601,1.36992014670672,0.170711829962858,0.999832103467015
"ENSDARG00000070644",274.557945566696,-0.0895105671839573,0.192134804278516,-0.465873778153197,0.641305851465249,0.999832103467015
"ENSDARG00000086471",172.063754922865,0.0103801124079564,0.242745582090312,0.042761282485852,0.965891827841581,0.999832103467015
"ENSDARG00000003113",822.354702450311,0.256047433772698,0.100240456316261,2.55433228441082,0.010639167084742,0.753271940617094
"ENSDARG00000077882",18.8251542051652,0.0399058509078147,0.424024345820881,0.0941121690325582,0.925020053797785,0.999832103467015
"ENSDARG00000037155",4.09419605536695,0.580591452166931,0.75193612527614,0.77212868573606,0.440038213873621,0.999832103467015
"ENSDARG00000037140",76.312554986807,0.0436183962337262,0.2430256327082,0.179480640571353,0.857560317092311,0.999832103467015
"ENSDARG00000056037",195.948691075841,-0.0167401407814308,0.246510688794541,-0.0679083769685262,0.945858570292682,0.999832103467015
"ENSDARG00000056122",3399.64337066668,0.0133709501426504,0.15515981680672,0.0861753411278282,0.931327032702233,0.999832103467015
"ENSDARG00000037153",640.842312146171,0.0895296814371703,0.134450057471766,0.665895449363946,0.50547792939175,0.999832103467015
"ENSDARG00000056075",794.038231556213,0.0368713834321771,0.0888559585667542,0.414956791046005,0.678173534604543,0.999832103467015
"ENSDARG00000094399",1.37771773439779,0.322721798657186,1.56441711980284,0.206288843667128,0.83656529258852,0.999832103467015
"ENSDARG00000095512",9.90954361424867,0.490204706735355,0.503158723518037,0.974254611562512,0.3299301348933,0.999832103467015
"ENSDARG00000104197",72.4103386921544,0.186804678266204,0.19963571267593,0.935727760140021,0.349413373916369,0.999832103467015
"ENSDARG00000098968",268.554880714049,-0.0130545783439214,0.146330831745579,-0.0892127666343005,0.92891281952835,0.999832103467015
"ENSDARG00000101869",455.283020328388,0.107666343136189,0.212494620108906,0.50667797180469,0.612380789163093,0.999832103467015
"ENSDARG00000086159",79.6442304516709,0.396298395558088,0.202060467132756,1.9612861495451,0.0498456520676374,0.999832103467015
"ENSDARG00000079307",39.0441216468841,0.190685743653527,0.422887791539187,0.450913333202377,0.652052013493068,0.999832103467015
"ENSDARG00000089429",457.012949612288,0.107303419994404,0.20024227478401,0.535867963496448,0.592049806969978,0.999832103467015
"ENSDARG00000076564",1347.26101739513,0.185079270222163,0.241227115859166,0.767240737273568,0.442938396304387,0.999832103467015
"ENSDARG00000037267",194.278015925994,0.0547358616976708,0.157606589084372,0.347294247122936,0.728370272279453,0.999832103467015
"ENSDARG00000014386",405.004364224363,0.264172783514913,0.133665011312576,1.9763794647587,0.0481118155695017,0.999832103467015
"ENSDARG00000027797",188.17248563444,0.175072164069398,0.181991598243539,0.961979375746338,0.336059964060605,0.999832103467015
"ENSDARG00000076030",41.7755082529695,0.126018513396275,0.40515090698794,0.311040926288798,0.755769508984006,0.999832103467015
"ENSDARG00000004218",446.964795759542,-0.0489273741868473,0.141539274933828,-0.345680548453578,0.729582804173487,0.999832103467015
"ENSDARG00000025766",170.767156219067,0.0199252013547219,0.131922831559102,0.151036792640365,0.879946692474807,0.999832103467015
"ENSDARG00000037284",1305.05813053807,0.00918507694472104,0.0759384094858829,0.120954297132449,0.903727234935664,0.999832103467015
"ENSDARG00000037285",2189.80987932539,0.140449333303551,0.0824542465451287,1.70336082358937,0.0885005644570437,0.999832103467015
"ENSDARG00000015902",377.099372974949,0.250574637805068,0.266744091357714,0.939382149121489,0.347534574735004,0.999832103467015
"ENSDARG00000057062",370.947566197785,0.0159294545012515,0.198162549725316,0.0803857970304286,0.935930422674909,0.999832103467015
"ENSDARG00000005775",1628.97974145783,0.0999010120652504,0.206624608391172,0.48349038792186,0.628747583082817,0.999832103467015
"ENSDARG00000005350",1371.3670889149,0.0356355249393373,0.126966627671629,0.280668436996694,0.778964719639459,0.999832103467015
"ENSDARG00000011298",255.239161091233,-0.107713645118293,0.164424163068615,-0.655096204280775,0.512405815773705,0.999832103467015
"ENSDARG00000003383",611.566338014806,-0.0405915321318304,0.129560191484649,-0.313302501846332,0.754050849554958,0.999832103467015
"ENSDARG00000078401",907.067013128241,-0.0209401247727262,0.150000812024437,-0.139600076093687,0.888975980496502,0.999832103467015
"ENSDARG00000014179",2029.6740114671,0.134987518135509,0.106166216399126,1.27147338121226,0.203560291361621,0.999832103467015
"ENSDARG00000094977",203.605303395461,-0.0704833261053329,0.17323423305635,-0.40686719282791,0.684105532765706,0.999832103467015
"ENSDARG00000006584",969.675004301221,-0.0309418136959166,0.141244312066936,-0.2190659095798,0.826598705992503,0.999832103467015
"ENSDARG00000070539",213.015189474483,-0.203228960307794,0.204737593693708,-0.99263138069225,0.320889626224714,0.999832103467015
"ENSDARG00000040925",23.6754908035856,-0.561444861676812,0.347721279007642,-1.61464050540454,0.106388568360944,0.999832103467015
"ENSDARG00000055554",26.7035060156856,0.487316662061167,0.422912220739824,1.15228796464826,0.249202760939243,0.999832103467015
